127.0.0.1 - - [15/Jun/2018:11:26:27 +0530] "GET / HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:34:19 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:34:25 +0530] "GET /RestController/ HTTP/1.1" 200 365
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:35:14 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:35:15 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:35:18 +0530] "GET /RestController/ HTTP/1.1" 200 365
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:38:17 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:38:17 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:38:22 +0530] "GET /RestController/ HTTP/1.1" 200 365
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:39:24 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:39:24 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:39:27 +0530] "GET /RestController/ HTTP/1.1" 200 365
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:39:31 +0530] "GET /RestController/ HTTP/1.1" 200 365
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:39:35 +0530] "GET /RestController/ HTTP/1.1" 200 365
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:41:21 +0530] "GET /RestController/ HTTP/1.1" 200 365
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:41:39 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:41:41 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:41:45 +0530] "GET /RestController/ HTTP/1.1" 200 365
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:41:59 +0530] "GET /RestController/ HTTP/1.1" 200 365
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:42:33 +0530] "GET /RestController/ HTTP/1.1" 200 365
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:42:42 +0530] "GET /RestController/ HTTP/1.1" 200 365
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:42:59 +0530] "GET /RestController/ HTTP/1.1" 200 365
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:43:03 +0530] "OPTIONS /RestController/194 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:43:05 +0530] "DELETE /RestController/194 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:43:27 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:43:28 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:43:34 +0530] "GET /RestController/ HTTP/1.1" 200 250
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:43:40 +0530] "OPTIONS /RestController/ HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:43:40 +0530] "PUT /RestController/ HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:45:03 +0530] "OPTIONS /RestController/user HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:45:04 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:45:06 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:45:10 +0530] "GET /RestController/ HTTP/1.1" 200 250
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:45:18 +0530] "PUT /RestController/ HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:45:20 +0530] "GET /RestController/ HTTP/1.1" 200 250
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:45:25 +0530] "OPTIONS /RestController/164 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:45:25 +0530] "DELETE /RestController/164 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:45:27 +0530] "GET /RestController/ HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:45:54 +0530] "POST /RestController/ HTTP/1.1" 201 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:13:45:55 +0530] "GET /RestController/ HTTP/1.1" 200 243
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:48:47 +0530] "OPTIONS /RestController/user HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:48:47 +0530] "OPTIONS /RestController/user HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:48:47 +0530] "OPTIONS /RestController/user HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:48:47 +0530] "OPTIONS /RestController/user HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:48:47 +0530] "OPTIONS /RestController/user HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:48:47 +0530] "OPTIONS /RestController/user HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:48:48 +0530] "OPTIONS /RestController/user HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:48:48 +0530] "OPTIONS /RestController/user HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:49:07 +0530] "OPTIONS /RestController/user HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:49:07 +0530] "OPTIONS /RestController/user HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:51:13 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:51:13 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:51:13 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:51:13 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:51:13 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:51:13 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:51:14 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:51:15 +0530] "GET /RestController/ HTTP/1.1" 200 243
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:51:15 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:51:16 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:51:16 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:51:17 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:51:18 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:51:19 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:51:19 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:51:19 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:51:20 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:54:11 +0530] "GET /RestController/ HTTP/1.1" 200 243
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:54:13 +0530] "GET /RestController/ HTTP/1.1" 200 243
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:54:30 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:14:54:36 +0530] "POST /RestController/user HTTP/1.1" 200 126
172.23.74.99 - - [15/Jun/2018:14:57:32 +0530] "GET /DevMgmt/ProductConfigDyn.xml HTTP/1.1" 404 1105
172.23.74.99 - - [15/Jun/2018:14:57:32 +0530] "GET /DevMgmt/DiscoveryTree.xml HTTP/1.1" 404 1102
172.23.74.99 - - [15/Jun/2018:14:57:35 +0530] "GET /DevMgmt/ProductConfigDyn.xml HTTP/1.1" 404 1105
172.23.74.99 - - [15/Jun/2018:14:57:35 +0530] "GET /DevMgmt/DiscoveryTree.xml HTTP/1.1" 404 1102
0:0:0:0:0:0:0:1 - - [15/Jun/2018:15:00:01 +0530] "OPTIONS /RestController/user HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:15:00:02 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:15:00:06 +0530] "POST /RestController/user HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:15:00:10 +0530] "GET /RestController/ HTTP/1.1" 200 243
0:0:0:0:0:0:0:1 - - [15/Jun/2018:15:01:23 +0530] "OPTIONS /RestController/ HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:15:01:25 +0530] "POST /RestController/ HTTP/1.1" 201 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:15:01:25 +0530] "GET /RestController/ HTTP/1.1" 200 355
0:0:0:0:0:0:0:1 - - [15/Jun/2018:15:01:37 +0530] "OPTIONS /RestController/ HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:15:01:37 +0530] "PUT /RestController/ HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jun/2018:15:01:38 +0530] "GET /RestController/ HTTP/1.1" 200 355
